constructorResultsId,raceId,constructorId,points,status
4186,366,22,2,\N
4187,366,21,1,\N
4188,366,37,0,\N
4189,366,\N,0,\N
4190,366,18,0,\N
4191,366,35,0,\N
4192,366,27,0,\N
4193,366,25,0,\N
4194,366,33,0,\N
4195,366,34,0,\N
4196,366,32,0,\N
4197,366,\N,0,\N
4198,366,\N,0,\N
4199,366,42,0,\N
4200,366,39,0,\N
4201,366,\N,0,\N
4202,366,\N,0,\N
4203,367,1,9,\N
4204,367,6,6,\N
4205,367,3,7,\N
4206,367,25,2,\N
4207,367,34,1,\N
4208,367,18,0,\N
4209,367,27,0,\N
4210,367,32,0,\N
4211,367,35,0,\N
4212,367,\N,0,\N
4213,367,22,0,\N
4214,367,37,0,\N
4215,367,21,0,\N
4216,367,\N,0,\N
4217,367,33,0,\N
4218,367,\N,0,\N
4219,367,39,0,\N
4220,367,42,0,\N
4221,367,\N,0,\N
4222,367,\N,0,\N
4223,368,6,9,\N
4224,368,1,6,\N
4225,368,\N,4,\N
4226,368,22,3,\N
4227,368,18,2,\N
4228,368,25,1,\N
4229,368,32,0,\N
4230,368,34,0,\N
4231,368,33,0,\N
4232,368,37,0,\N
4233,368,27,0,\N
4234,368,3,0,\N
4235,368,21,0,\N
4236,368,35,0,\N
4237,368,42,0,\N
4238,368,\N,0,\N
4239,368,39,0,\N
4240,368,\N,0,\N
4241,368,\N,0,\N
4242,368,\N,0,\N
4243,369,1,13,\N
4244,369,6,6,\N
4245,369,25,3,\N
4246,369,3,2,\N
4247,369,33,1,\N
4248,369,35,0,\N
4249,369,32,0,\N
4250,369,21,0,\N
4251,369,22,0,\N
4252,369,34,0,\N
4253,369,37,0,\N
4254,369,18,0,\N
4255,369,27,0,\N
4256,369,\N,0,\N
4257,369,\N,0,\N
4258,369,\N,0,\N
4259,369,39,0,\N
4260,369,42,0,\N
4261,369,\N,0,\N
4262,369,\N,0,\N
4263,370,22,9,\N
4264,370,3,10,\N
4265,370,32,3,\N
4266,370,34,2,\N
4267,370,21,1,\N
4268,370,37,0,\N
4269,370,35,0,\N
4270,370,1,0,\N
4271,370,6,0,\N
4272,370,25,0,\N
4273,370,33,0,\N
4274,370,27,0,\N
4275,370,\N,0,\N
4276,370,\N,0,\N
4277,370,18,0,\N
4278,370,\N,0,\N
4279,370,42,0,\N
4280,370,\N,0,\N
4281,370,\N,0,\N
4282,370,39,0,\N
4283,371,3,13,\N
4284,371,22,8,\N
4285,371,32,3,\N
4286,371,18,1,\N
4287,371,37,0,\N
4288,371,34,0,\N
4289,371,21,0,\N
4290,371,\N,0,\N
4291,371,27,0,\N
4292,371,\N,0,\N
4293,371,6,0,\N
4294,371,1,0,\N
4295,371,35,0,\N
4296,371,33,0,\N
4297,371,25,0,\N
4298,371,\N,0,\N
4299,371,\N,0,\N
4300,371,42,0,\N
4301,371,\N,0,\N
4302,371,39,0,\N
4303,372,1,9,\N
4304,372,6,8,\N
4305,372,32,5,\N
4306,372,21,3,\N
4307,372,22,0,\N
4308,372,27,0,\N
4309,372,\N,0,\N
4310,372,25,0,\N
4311,372,18,0,\N
4312,372,33,0,\N
4313,372,42,0,\N
4314,372,39,0,\N
4315,372,\N,0,\N
4316,372,3,0,\N
4317,372,37,0,\N
4318,372,\N,0,\N
4319,372,\N,0,\N
4320,372,35,0,\N
4321,373,1,15,\N
4322,373,32,4,\N
4323,373,22,4,\N
4324,373,6,2,\N
4325,373,21,0,\N
4326,373,39,0,\N
4327,373,18,0,\N
4328,373,33,0,\N
4329,373,3,0,\N
4330,373,25,0,\N
4331,373,37,0,\N
4332,373,\N,0,\N
4333,373,42,0,\N
4334,373,35,0,\N
4335,373,\N,0,\N
4336,373,\N,0,\N
4337,373,\N,0,\N
4338,373,27,0,\N
4339,374,1,9,\N
4340,374,6,10,\N
4341,374,21,3,\N
4342,374,25,2,\N
4343,374,3,1,\N
4344,374,33,0,\N
4345,374,22,0,\N
4346,374,\N,0,\N
4347,374,37,0,\N
4348,374,\N,0,\N
4349,374,18,0,\N
4350,374,\N,0,\N
4351,374,27,0,\N
4352,374,\N,0,\N
4353,374,42,0,\N
4354,374,32,0,\N
4355,374,35,0,\N
4356,374,39,0,\N
4357,375,1,15,\N
4358,375,6,7,\N
4359,375,21,3,\N
4360,375,22,0,\N
4361,375,33,0,\N
4362,375,27,0,\N
4363,375,18,0,\N
4364,375,39,0,\N
4365,375,\N,0,\N
4366,375,42,0,\N
4367,375,\N,0,\N
4368,375,37,0,\N
4369,375,32,0,\N
4370,375,\N,0,\N
4371,375,3,0,\N
4372,375,35,0,\N
4373,375,25,0,\N
4374,375,\N,0,\N
4375,376,1,15,\N
4376,376,22,4,\N
4377,376,32,3,\N
4378,376,37,2,\N
4379,376,25,1,\N
4380,376,21,0,\N
4381,376,42,0,\N
4382,376,\N,0,\N
4383,376,33,0,\N
4384,376,\N,0,\N
4385,376,18,0,\N
4386,376,\N,0,\N
4387,376,39,0,\N
4388,376,27,0,\N
4389,376,6,0,\N
4390,376,3,0,\N
4391,376,\N,0,\N
4392,376,35,0,\N
4393,377,1,15,\N
4394,377,22,4,\N
4395,377,\N,3,\N
4396,377,25,2,\N
4397,377,18,1,\N
4398,377,33,0,\N
4399,377,35,0,\N
4400,377,\N,0,\N
4401,377,6,0,\N
4402,377,27,0,\N
4403,377,37,0,\N
4404,377,3,0,\N
4405,377,32,0,\N
4406,377,21,0,\N
4407,377,39,0,\N
4408,377,\N,0,\N
4409,377,\N,0,\N
4410,377,42,0,\N
4411,378,1,15,\N
4412,378,6,7,\N
4413,378,32,2,\N
4414,378,22,1,\N
4415,378,37,0,\N
4416,378,\N,0,\N
4417,378,21,0,\N
4418,378,35,0,\N
4419,378,33,0,\N
4420,378,\N,0,\N
4421,378,18,0,\N
4422,378,\N,0,\N
4423,378,\N,0,\N
4424,378,3,0,\N
4425,378,25,0,\N
4426,378,39,0,\N
4427,378,27,0,\N
4428,378,42,0,\N
4429,379,1,9,\N
4430,379,3,6,\N
4431,379,22,4,\N
4432,379,37,3,\N
4433,379,32,2,\N
4434,379,21,1,\N
4435,379,6,0,\N
4436,379,35,0,\N
4437,379,\N,0,\N
4438,379,33,0,\N
4439,379,18,0,\N
4440,379,25,0,\N
4441,379,27,0,\N
4442,379,\N,0,\N
4443,379,\N,0,\N
4444,379,39,0,\N
4445,379,\N,0,\N
4446,379,42,0,\N
4447,380,1,15,\N
4448,380,6,7,\N
4449,380,37,2,\N
4450,380,22,1,\N
4451,380,21,0,\N
4452,380,32,0,\N
4453,380,25,0,\N
4454,380,\N,0,\N
4455,380,\N,0,\N
4456,380,35,0,\N
4457,380,\N,0,\N
4458,380,27,0,\N
4459,380,33,0,\N
4460,380,39,0,\N
4461,380,3,0,\N
4462,380,\N,0,\N
4463,380,18,0,\N
4464,380,42,0,\N
4465,381,1,15,\N
4466,381,22,4,\N
4467,381,6,3,\N
4468,381,37,2,\N
4469,381,3,1,\N
4470,381,32,0,\N
4471,381,33,0,\N
4472,381,18,0,\N
4473,381,\N,0,\N
4474,381,42,0,\N
4475,381,21,0,\N
4476,381,27,0,\N
4477,381,\N,0,\N
4478,381,35,0,\N
4479,381,39,0,\N
4480,381,25,0,\N
4481,381,\N,0,\N
4482,381,\N,0,\N
4483,382,1,15,\N
4484,382,37,4,\N
4485,382,32,3,\N
4486,382,21,3,\N
4487,382,3,0,\N
4488,382,35,0,\N
4489,382,33,0,\N
4490,382,39,0,\N
4491,382,27,0,\N
4492,382,25,0,\N
4493,382,\N,0,\N
4494,382,22,0,\N
4495,382,42,0,\N
4496,382,6,0,\N
4497,382,\N,0,\N
4498,382,\N,0,\N
4499,382,18,0,\N
4500,382,\N,0,\N
4501,383,6,15,\N
4502,383,21,7,\N
4503,383,37,2,\N
4504,383,22,1,\N
4505,383,3,0,\N
4506,383,1,0,\N
4507,383,25,0,\N
4508,383,27,0,\N
4509,383,33,0,\N
4510,383,39,0,\N
4511,383,\N,0,\N
4512,383,\N,0,\N
4513,383,35,0,\N
4514,383,18,0,\N
4515,383,32,0,\N
4516,383,\N,0,\N
4517,383,42,0,\N
4518,383,\N,0,\N
4519,384,1,10,\N
4520,384,37,6,\N
4521,384,22,4,\N
4522,384,21,3,\N
4523,384,6,2,\N
4524,384,35,0,\N
4525,384,18,0,\N
4526,384,39,0,\N
4527,384,27,0,\N
4528,384,42,0,\N
4529,384,\N,0,\N
4530,384,3,0,\N
4531,384,25,0,\N
4532,384,32,0,\N
4533,384,33,0,\N
4534,384,\N,0,\N
4535,384,\N,0,\N
4536,384,\N,0,\N
4537,385,1,12,\N
4538,385,3,8,\N
4539,385,22,4,\N
4540,385,6,1,\N
4541,385,37,0,\N
4542,385,32,0,\N
4543,385,35,0,\N
4544,385,33,0,\N
4545,385,18,0,\N
4546,385,\N,0,\N
4547,385,27,0,\N
4548,385,21,0,\N
4549,385,\N,0,\N
4550,385,39,0,\N
4551,385,\N,0,\N
4552,385,25,0,\N
4553,385,\N,0,\N
4554,385,42,0,\N
4555,386,1,15,\N
4556,386,22,6,\N
4557,386,6,3,\N
4558,386,3,1,\N
4559,386,32,0,\N
4560,386,39,0,\N
4561,386,33,0,\N
4562,386,37,0,\N
4563,386,25,0,\N
4564,386,18,0,\N
4565,386,27,0,\N
4566,386,\N,0,\N
4567,386,21,0,\N
4568,386,\N,0,\N
4569,386,35,0,\N
4570,386,\N,0,\N
4571,386,\N,0,\N
4572,386,42,0,\N
4573,387,1,15,\N
4574,387,32,4,\N
4575,387,3,3,\N
4576,387,22,2,\N
4577,387,37,1,\N
4578,387,18,0,\N
4579,387,\N,0,\N
4580,387,27,0,\N
4581,387,33,0,\N
4582,387,39,0,\N
4583,387,\N,0,\N
4584,387,\N,0,\N
4585,387,21,0,\N
4586,387,35,0,\N
4587,387,6,0,\N
4588,387,25,0,\N
4589,387,42,0,\N
4590,387,\N,0,\N
4591,388,1,13,\N
4592,388,3,7,\N
4593,388,6,3,\N
4594,388,22,2,\N
4595,388,32,0,\N
4596,388,\N,0,\N
4597,388,25,0,\N
4598,388,39,0,\N
4599,388,21,0,\N
4600,388,34,0,\N
4601,388,\N,0,\N
4602,388,18,0,\N
4603,388,37,0,\N
4604,389,3,9,\N
4605,389,32,7,\N
4606,389,6,4,\N
4607,389,1,3,\N
4608,389,\N,2,\N
4609,389,25,0,\N
4610,389,34,0,\N
4611,389,33,0,\N
4612,389,21,0,\N
4613,389,\N,0,\N
4614,389,39,0,\N
4615,389,22,0,\N
4616,389,18,0,\N
4617,389,37,0,\N
4618,389,27,0,\N
4619,390,1,15,\N
4620,390,34,4,\N
4621,390,21,3,\N
4622,390,32,2,\N
4623,390,27,1,\N
4624,390,33,0,\N
4625,390,25,0,\N
4626,390,39,0,\N
4627,390,22,0,\N
4628,390,\N,0,\N
4629,390,3,0,\N
4630,390,37,0,\N
4631,390,\N,0,\N
4632,390,6,0,\N
4633,390,18,0,\N
4634,391,32,9,\N
4635,391,3,6,\N
4636,391,6,7,\N
4637,391,25,2,\N
4638,391,37,1,\N
4639,391,\N,0,\N
4640,391,22,0,\N
4641,391,1,0,\N
4642,391,27,0,\N
4643,391,39,0,\N
4644,391,21,0,\N
4645,391,33,0,\N
4646,391,34,0,\N
4647,391,\N,0,\N
4648,391,18,0,\N
4649,392,32,9,\N
4650,392,3,8,\N
4651,392,1,4,\N
4652,392,6,3,\N
4653,392,21,1,\N
4654,392,\N,0,\N
4655,392,34,0,\N
4656,392,27,0,\N
4657,392,25,0,\N
4658,392,39,0,\N
4659,392,22,0,\N
4660,392,33,0,\N
4661,392,18,0,\N
4662,392,37,0,\N
4663,392,\N,0,\N
4664,393,3,15,\N
4665,393,1,4,\N
4666,393,32,3,\N
4667,393,22,2,\N
4668,393,25,1,\N
4669,393,39,0,\N
4670,393,6,0,\N
4671,393,21,0,\N
4672,393,33,0,\N
4673,393,37,0,\N
4674,393,18,0,\N
4675,393,27,0,\N
4676,393,\N,0,\N
4677,393,34,0,\N
4678,393,\N,0,\N
4679,394,3,15,\N
4680,394,32,7,\N
4681,394,21,2,\N
4682,394,22,1,\N
4683,394,25,0,\N
4684,394,39,0,\N
4685,394,\N,0,\N
4686,394,1,0,\N
4687,394,6,0,\N
4688,394,18,0,\N
4689,394,\N,0,\N
4690,394,34,0,\N
4691,394,33,0,\N
4692,394,27,0,\N
4693,394,37,0,\N
4694,395,3,9,\N
4695,395,1,6,\N
4696,395,32,4,\N
4697,395,25,5,\N
4698,395,33,1,\N
4699,395,\N,0,\N
4700,395,27,0,\N
4701,395,18,0,\N
4702,395,22,0,\N
4703,395,21,0,\N
4704,395,6,0,\N
4705,395,\N,0,\N
4706,395,34,0,\N
4707,395,39,0,\N
4708,395,37,0,\N
4709,396,3,9,\N
4710,396,32,6,\N
4711,396,1,4,\N
4712,396,22,3,\N
4713,396,34,2,\N
4714,396,21,1,\N
4715,396,25,0,\N
4716,396,37,0,\N
4717,396,18,0,\N
4718,396,27,0,\N
4719,396,39,0,\N
4720,396,\N,0,\N
4721,396,33,0,\N
4722,396,\N,0,\N
4723,396,6,0,\N
4724,397,3,15,\N
4725,397,22,7,\N
4726,397,32,2,\N
4727,397,1,1,\N
4728,397,27,0,\N
4729,397,\N,0,\N
4730,397,37,0,\N
4731,397,33,0,\N
4732,397,25,0,\N
4733,397,39,0,\N
4734,397,34,0,\N
4735,397,6,0,\N
4736,397,21,0,\N
4737,397,18,0,\N
4738,397,\N,0,\N
4739,398,3,13,\N
4740,398,32,6,\N
4741,398,6,3,\N
4742,398,22,2,\N
4743,398,1,1,\N
4744,398,27,0,\N
4745,398,\N,0,\N
4746,398,25,0,\N
4747,398,37,0,\N
4748,398,18,0,\N
4749,398,33,0,\N
4750,398,21,0,\N
4751,398,\N,0,\N
4752,398,34,0,\N
4753,398,42,0,\N
4754,398,39,0,\N
4755,399,1,11,\N
4756,399,6,6,\N
4757,399,3,4,\N
4758,399,22,3,\N
4759,399,21,1,\N
4760,399,32,0,\N
4761,399,37,0,\N
4762,399,25,0,\N
4763,399,18,0,\N
4764,399,34,0,\N
4765,399,\N,0,\N
4766,399,\N,0,\N
4767,399,33,0,\N
4768,399,27,0,\N
4769,400,3,12,\N
4770,400,1,10,\N
4771,400,32,2,\N
4772,400,33,1,\N
4773,400,25,0,\N
4774,400,21,0,\N
4775,400,\N,0,\N
4776,400,37,0,\N
4777,400,34,0,\N
4778,400,18,0,\N
4779,400,6,0,\N
4780,400,22,0,\N
4781,400,27,0,\N
4782,400,39,0,\N
4783,400,42,0,\N
4784,400,\N,0,\N
4785,401,3,15,\N
4786,401,34,4,\N
4787,401,21,3,\N
4788,401,22,2,\N
4789,401,33,1,\N
4790,401,25,0,\N
4791,401,32,0,\N
4792,401,37,0,\N
4793,401,\N,0,\N
4794,401,27,0,\N
4795,401,18,0,\N
4796,401,6,0,\N
4797,401,\N,0,\N
4798,401,1,0,\N
4799,402,6,12,\N
4800,402,32,7,\N
4801,402,1,4,\N
4802,402,22,2,\N
4803,402,25,0,\N
4804,402,21,0,\N
4805,402,34,0,\N
4806,402,27,0,\N
4807,402,33,0,\N
4808,402,3,0,\N
4809,402,\N,0,\N
4810,402,39,0,\N
4811,402,18,0,\N
4812,402,\N,0,\N
4813,402,37,0,\N
4814,403,6,15,\N
4815,403,22,4,\N
4816,403,25,3,\N
4817,403,33,0,\N
4818,403,39,1,\N
4819,403,\N,0,\N
4820,403,34,0,\N
4821,403,3,0,\N
4822,403,32,0,\N
4823,403,37,0,\N
4824,403,1,0,\N
4825,403,21,0,\N
4826,403,18,0,\N
4827,403,27,0,\N
4828,403,\N,0,\N
4829,404,3,9,\N
4830,404,32,6,\N
4831,404,27,7,\N
4832,404,25,2,\N
4833,404,22,1,\N
4834,404,34,0,\N
4835,404,21,0,\N
4836,404,6,0,\N
4837,404,1,0,\N
4838,404,\N,0,\N
4839,404,26,0,\N
4840,404,\N,0,\N
4841,404,18,0,\N
4842,405,32,9,\N
4843,405,3,6,\N
4844,405,1,7,\N
4845,405,22,3,\N
4846,405,21,0,\N
4847,405,26,0,\N
4848,405,25,0,\N
4849,405,27,0,\N
4850,405,34,0,\N
4851,405,6,0,\N
4852,405,\N,0,\N
4853,405,18,0,\N
4854,405,\N,0,\N
4855,406,1,11,\N
4856,406,3,6,\N
4857,406,22,4,\N
4858,406,6,3,\N
4859,406,34,1,\N
4860,406,21,0,\N
4861,406,25,0,\N
4862,406,\N,0,\N
4863,406,27,0,\N
4864,406,\N,0,\N
4865,406,26,0,\N
4866,406,18,0,\N
4867,406,32,0,\N
4868,407,1,15,\N
4869,407,32,4,\N
4870,407,3,3,\N
4871,407,27,3,\N
4872,407,21,0,\N
4873,407,6,0,\N
4874,407,25,0,\N
4875,407,\N,0,\N
4876,407,26,0,\N
4877,407,22,0,\N
4878,407,34,0,\N
4879,407,\N,0,\N
4880,407,18,0,\N
4881,408,3,9,\N
4882,408,32,6,\N
4883,408,6,7,\N
4884,408,27,2,\N
4885,408,1,1,\N
4886,408,22,0,\N
4887,408,34,0,\N
4888,408,21,0,\N
4889,408,26,0,\N
4890,408,25,0,\N
4891,408,\N,0,\N
4892,408,18,0,\N
4893,408,\N,0,\N
4894,409,3,13,\N
4895,409,1,9,\N
4896,409,32,2,\N
4897,409,27,1,\N
4898,409,6,0,\N
4899,409,25,0,\N
4900,409,26,0,\N
4901,409,\N,0,\N
4902,409,34,0,\N
4903,409,\N,0,\N
4904,409,18,0,\N
4905,409,21,0,\N
4906,409,22,0,\N
4907,410,32,9,\N
4908,410,27,6,\N
4909,410,1,4,\N
4910,410,6,3,\N
4911,410,3,2,\N
4912,410,34,1,\N
4913,410,\N,0,\N
4914,410,25,0,\N
4915,410,21,0,\N
4916,410,18,0,\N
4917,410,22,0,\N
4918,410,26,0,\N
4919,410,\N,0,\N
4920,411,3,13,\N
4921,411,1,9,\N
4922,411,27,3,\N
4923,411,34,0,\N
4924,411,6,0,\N
4925,411,25,0,\N
4926,411,21,0,\N
4927,411,26,0,\N
4928,411,32,0,\N
4929,411,\N,0,\N
4930,411,\N,0,\N
4931,411,22,0,\N
4932,411,18,0,\N
4933,412,3,15,\N
4934,412,1,4,\N
4935,412,27,3,\N
4936,412,25,3,\N
4937,412,32,0,\N
4938,412,34,0,\N
4939,412,\N,0,\N
4940,412,21,0,\N
4941,412,26,0,\N
4942,412,6,0,\N
4943,412,18,0,\N
4944,412,22,0,\N
4945,412,\N,0,\N
4946,413,3,13,\N
4947,413,32,6,\N
4948,413,27,3,\N
4949,413,1,3,\N
4950,413,34,0,\N
4951,413,26,0,\N
4952,413,22,0,\N
4953,413,6,0,\N
4954,413,\N,0,\N
4955,413,21,0,\N
4956,413,\N,0,\N
4957,413,25,0,\N
4958,413,18,0,\N
4959,414,3,13,\N
4960,414,32,8,\N
4961,414,6,3,\N
4962,414,25,1,\N
4963,414,26,0,\N
4964,414,27,0,\N
4965,414,\N,0,\N
4966,414,22,0,\N
4967,414,21,0,\N
4968,414,1,0,\N
4969,414,18,0,\N
4970,414,34,0,\N
4971,414,\N,0,\N
4972,415,1,9,\N
4973,415,6,10,\N
4974,415,26,5,\N
4975,415,21,1,\N
4976,415,22,0,\N
4977,415,\N,0,\N
4978,415,27,0,\N
4979,415,\N,0,\N
4980,415,3,0,\N
4981,415,18,0,\N
4982,415,32,0,\N
4983,415,25,0,\N
4984,415,34,0,\N
4985,416,3,15,\N
4986,416,6,4,\N
4987,416,1,3,\N
4988,416,22,2,\N
4989,416,26,1,\N
4990,416,21,0,\N
4991,416,25,0,\N
4992,416,\N,0,\N
4993,416,18,0,\N
4994,416,39,0,\N
4995,416,27,0,\N
4996,416,\N,0,\N
4997,416,32,0,\N
4998,416,34,0,\N
4999,417,3,13,\N
5000,417,1,6,\N
5001,417,32,3,\N
5002,417,6,3,\N
5003,417,27,0,\N
5004,417,22,0,\N
5005,417,21,0,\N
5006,417,\N,0,\N
5007,417,\N,0,\N
5008,417,34,0,\N
5009,417,26,0,\N
5010,417,18,0,\N
5011,417,25,0,\N
5012,417,39,0,\N
5013,418,22,9,\N
5014,418,1,6,\N
5015,418,32,4,\N
5016,418,3,5,\N
5017,418,27,1,\N
5018,418,21,0,\N
5019,418,18,0,\N
5020,418,\N,0,\N
5021,418,25,0,\N
5022,418,6,0,\N
5023,418,34,0,\N
5024,418,\N,0,\N
5025,418,26,0,\N
5026,419,1,9,\N
5027,419,3,6,\N
5028,419,6,4,\N
5029,419,25,5,\N
5030,419,32,1,\N
5031,419,27,0,\N
5032,419,\N,0,\N
5033,419,22,0,\N
5034,419,26,0,\N
5035,419,34,0,\N
5036,419,\N,0,\N
5037,419,21,0,\N
5038,419,18,0,\N
5039,420,1,9,\N
5040,420,6,9,\N
5041,420,32,4,\N
5042,420,4,2,\N
5043,420,27,1,\N
5044,420,25,0,\N
5045,420,\N,0,\N
5046,420,21,0,\N
5047,420,\N,0,\N
5048,420,\N,0,\N
5049,420,18,0,\N
5050,420,3,0,\N
5051,420,34,0,\N
5052,420,\N,0,\N
5053,421,32,12,\N
5054,421,6,6,\N
5055,421,4,4,\N
5056,421,3,2,\N
5057,421,25,1,\N
5058,421,\N,0,\N
5059,421,\N,0,\N
5060,421,1,0,\N
5061,421,\N,0,\N
5062,421,27,0,\N
5063,421,34,0,\N
5064,421,21,0,\N
5065,421,\N,0,\N
5066,421,18,0,\N
5067,421,\N,0,\N
5068,422,32,9,\N
5069,422,21,6,\N
5070,422,4,4,\N
5071,422,1,3,\N
5072,422,3,2,\N
5073,422,6,1,\N
5074,422,34,0,\N
5075,422,25,0,\N
5076,422,\N,0,\N
5077,422,\N,0,\N
5078,422,\N,0,\N
5079,422,27,0,\N
5080,422,18,0,\N
5081,422,\N,0,\N
5082,422,\N,0,\N
5083,423,1,9,\N
5084,423,6,6,\N
5085,423,32,4,\N
5086,423,27,4,\N
5087,423,4,2,\N
5088,423,3,0,\N
5089,423,21,0,\N
5090,423,25,0,\N
5091,423,\N,0,\N
5092,423,\N,0,\N
5093,423,34,0,\N
5094,423,\N,0,\N
5095,423,\N,0,\N
5096,423,\N,0,\N
5097,424,6,15,\N
5098,424,1,4,\N
5099,424,3,4,\N
5100,424,32,2,\N
5101,424,4,0,\N
5102,424,27,0,\N
5103,424,21,0,\N
5104,424,\N,0,\N
5105,424,25,0,\N
5106,424,34,0,\N
5107,424,18,0,\N
5108,424,\N,0,\N
5109,424,\N,0,\N
5110,424,\N,0,\N
5111,425,3,9,\N
5112,425,6,10,\N
5113,425,25,3,\N
5114,425,32,2,\N
5115,425,34,1,\N
5116,425,21,0,\N
5117,425,\N,0,\N
5118,425,27,0,\N
5119,425,\N,0,\N
5120,425,1,0,\N
5121,425,4,0,\N
5122,425,18,0,\N
5123,425,\N,0,\N
5124,425,\N,0,\N
5125,426,34,9,\N
5126,426,3,6,\N
5127,426,1,4,\N
5128,426,6,3,\N
5129,426,32,2,\N
5130,426,4,1,\N
5131,426,21,0,\N
5132,426,\N,0,\N
5133,426,\N,0,\N
5134,426,25,0,\N
5135,426,\N,0,\N
5136,426,\N,0,\N
5137,426,18,0,\N
5138,426,\N,0,\N
5139,426,27,0,\N
5140,427,1,9,\N
5141,427,6,6,\N
5142,427,27,4,\N
5143,427,34,4,\N
5144,427,4,2,\N
5145,427,25,0,\N
5146,427,21,0,\N
5147,427,\N,0,\N
5148,427,32,0,\N
5149,427,18,0,\N
5150,427,\N,0,\N
5151,427,3,0,\N
5152,427,\N,0,\N
5153,427,\N,0,\N
5154,427,\N,0,\N
5155,428,6,9,\N
5156,428,1,8,\N
5157,428,27,4,\N
5158,428,21,3,\N
5159,428,3,1,\N
5160,428,25,0,\N
5161,428,18,0,\N
5162,428,\N,0,\N
5163,428,32,0,\N
5164,428,\N,0,\N
5165,428,\N,0,\N
5166,428,4,0,\N
5167,428,34,0,\N
5168,428,\N,0,\N
5169,428,\N,0,\N
5170,429,1,9,\N
5171,429,32,8,\N
5172,429,6,7,\N
5173,429,34,1,\N
5174,429,25,0,\N
5175,429,21,0,\N
5176,429,\N,0,\N
5177,429,4,0,\N
5178,429,27,0,\N
5179,429,18,0,\N
5180,429,\N,0,\N
5181,429,\N,0,\N
5182,429,3,0,\N
5183,429,\N,0,\N
5184,429,\N,0,\N
5185,430,1,15,\N
5186,430,32,6,\N
5187,430,6,3,\N
5188,430,3,1,\N
5189,430,25,0,\N
5190,430,34,0,\N
5191,430,21,0,\N
5192,430,\N,0,\N
5193,430,\N,0,\N
5194,430,4,0,\N
5195,430,27,0,\N
5196,430,\N,0,\N
5197,430,\N,0,\N
5198,430,18,0,\N
5199,430,\N,0,\N
5200,431,1,9,\N
5201,431,34,9,\N
5202,431,32,5,\N
5203,431,6,2,\N
5204,431,4,0,\N
5205,431,25,0,\N
5206,431,21,0,\N
5207,431,27,0,\N
5208,431,3,0,\N
5209,431,\N,0,\N
5210,431,\N,0,\N
5211,431,\N,0,\N
5212,431,\N,0,\N
5213,431,26,0,\N
5214,431,18,0,\N
5215,432,32,9,\N
5216,432,3,9,\N
5217,432,1,4,\N
5218,432,34,2,\N
5219,432,4,1,\N
5220,432,21,0,\N
5221,432,27,0,\N
5222,432,18,0,\N
5223,432,25,0,\N
5224,432,\N,0,\N
5225,432,\N,0,\N
5226,432,\N,0,\N
5227,432,\N,0,\N
5228,432,\N,0,\N
5229,432,6,0,\N
5230,433,3,13,\N
5231,433,32,8,\N
5232,433,1,3,\N
5233,433,21,1,\N
5234,433,27,0,\N
5235,433,\N,0,\N
5236,433,4,0,\N
5237,433,34,0,\N
5238,433,6,0,\N
5239,433,\N,0,\N
5240,433,25,0,\N
5241,433,\N,0,\N
5242,433,\N,0,\N
5243,433,26,0,\N
5244,433,18,0,\N
5245,434,3,15,\N
5246,434,1,4,\N
5247,434,6,3,\N
5248,434,21,3,\N
5249,434,25,0,\N
5250,434,32,0,\N
5251,434,18,0,\N
5252,434,34,0,\N
5253,434,\N,0,\N
5254,434,\N,0,\N
5255,434,\N,0,\N
5256,434,26,0,\N
5257,435,3,9,\N
5258,435,27,10,\N
5259,435,25,3,\N
5260,435,6,2,\N
5261,435,21,1,\N
5262,435,\N,0,\N
5263,435,18,0,\N
5264,435,32,0,\N
5265,435,1,0,\N
5266,435,4,0,\N
5267,435,34,0,\N
5268,435,\N,0,\N
5269,435,\N,0,\N
5270,435,26,0,\N
5271,436,1,9,\N
5272,436,3,6,\N
5273,436,32,4,\N
5274,436,\N,3,\N
5275,436,4,2,\N
5276,436,21,1,\N
5277,436,\N,0,\N
5278,436,25,0,\N
5279,436,27,0,\N
5280,436,34,0,\N
5281,436,6,0,\N
5282,436,\N,0,\N
5283,436,\N,0,\N
5284,436,\N,0,\N
5285,436,\N,0,\N
5286,437,1,15,\N
5287,437,4,4,\N
5288,437,\N,3,\N
5289,437,27,2,\N
5290,437,\N,1,\N
5291,437,32,0,\N
5292,437,\N,0,\N
5293,437,21,0,\N
5294,437,6,0,\N
5295,437,25,0,\N
5296,437,3,0,\N
5297,437,\N,0,\N
5298,437,34,0,\N
5299,437,\N,0,\N
5300,437,\N,0,\N
5301,438,6,13,\N
5302,438,4,6,\N
5303,438,3,3,\N
5304,438,32,2,\N
5305,438,\N,1,\N
5306,438,21,0,\N
5307,438,34,0,\N
5308,438,\N,0,\N
5309,438,25,0,\N
5310,438,\N,0,\N
5311,438,27,0,\N
5312,438,\N,0,\N
5313,438,1,0,\N
5314,438,\N,0,\N
5315,438,\N,0,\N
5316,439,1,9,\N
5317,439,6,6,\N
5318,439,32,4,\N
5319,439,4,3,\N
5320,439,21,2,\N
5321,439,27,1,\N
5322,439,\N,0,\N
5323,439,\N,0,\N
5324,439,\N,0,\N
5325,439,25,0,\N
5326,439,\N,0,\N
5327,439,34,0,\N
5328,439,\N,0,\N
